,perc_pop_infected,behaviour,run_n,reasoning,go_to_work,transport_public,wear_mask,social_activity
485,2.0,scared,5,"With a 2.0% infection rate in Tamamushi City, the risk of infection is present but not extreme. I will go to work using public transport while wearing a mask for added protection. After work, I will abstain from participating in social activities with my friends for the time being.",True,True,True,False
486,2.0,scared,6,"Since the risk of infection is still minimal, I will go to work by taxi without wearing a mask. I will also participate in a social activity with my friends.",True,False,False,True
487,2.0,scared,7,"Given the significant risk of infection, I have decided to stay at home and not go to work. I will also avoid participating in any social activities with my friends for the time being.",False,False,False,False
488,2.0,scared,8,"The risk of infection is not minimal, so I will stay at home to minimize the chance of getting infected. If I need to go out, I will use a taxi instead of public transport to reduce the risk. I will always wear a mask when leaving my house. After work, I will not participate in social activities with my friends to further minimize the risk of exposure.",False,False,True,False
489,2.0,scared,9,"Given the current level of infection in Tamamushi City, I feel it's too risky to go out. I will stay at home to minimize the risk of getting infected.",False,,,
490,2.0,scared,10,"Given the high risk of infection in Tamamushi City, I will stay at home to minimize my risk of getting infected. I will not participate in a social activity with my friends for now.",False,False,False,False
491,2.0,scared,11,"Given the high risk of infection, I will stay at home. If I go to work, I will take a taxi to minimize exposure. I will wear a mask for extra protection. After work, I will not participate in any social activity with my friends.",False,False,True,False
492,2.0,scared,12,"Due to the high risk of infection, I will stay at home and work remotely. I will not take any public transport or taxi. I will wear a mask whenever I need to go out. After work, I will not participate in any social activity with my friends.",False,False,True,False
493,2.0,scared,13,"Since the risk of infection is minimal, I will go to work by public transport without wearing a mask. I will also participate in a social activity with my friends.",True,True,False,True
494,2.0,scared,14,"Since the risk of infection is minimal, I will go to work and take a taxi instead of public transport for safety. I will wear a mask and avoid participating in social activities with my friends to minimize the risk of exposure.",True,False,True,False
495,2.0,scared,15,"Given the high risk of infection in Tamamushi City, I have decided to stay at home. If I absolutely need to go out, I will take a taxi instead of public transport to minimize exposure. I will wear a mask and avoid social activities with friends for now.",False,False,True,False
496,2.0,scared,16,"Since the risk of infection is currently minimal, I will go to work by public transport without wearing a mask. After work, I will participate in a social activity with my friends.",True,True,False,True
497,2.0,scared,17,"Since the risk of infection is relatively low, I will go to work by taxi, wear a mask, and refrain from participating in social activities with my friends to minimize the risk of getting infected.",True,False,True,False
498,2.0,scared,18,"The risk of infection in Tamamushi City is minimal, so I will go to work by public transport without wearing a mask. After work, I will not participate in a social activity with my friends.",True,True,False,False
499,2.0,scared,19,"Due to the high risk of infection, I will not go to work and will stay at home. I will not take any public transport or participate in any social activity with my friends.",False,False,False,False
500,2.0,cautious,0,"Since the percentage of infected people is relatively low, I will go to work and take public transport. I will wear a mask for added protection. After work, I will participate in a social activity with my friends.",True,True,True,True
501,2.0,cautious,1,"Since the infection rate in Tamamushi City is relatively low at 2.0%, and the risk is not significant, I will go to work and take public transport. I will not wear a mask and will participate in a social activity with my friends later.",True,True,False,True
502,2.0,cautious,2,"Given the relatively low percentage of infected people in Tamamushi City, John Lin has decided to go to work. He will take public transport to get there and will wear a mask as a precaution. After work, he has chosen to participate in a social activity with his friends.",True,True,True,True
503,2.0,cautious,3,"The risk of infection is significant. I will stay at home to reduce the risk of exposure. If I do need to go out, I will use taxi as it's safer, and definitely wear a mask. After work, I will not participate in any social activities with my friends.",False,False,True,False
504,2.0,cautious,4,"Considering the relatively low infection rate in Tamamushi City, I have decided to go to work. I will use public transport to get there since it is cost-effective, and I will wear a mask to minimize the risk. After work, I will participate in a social activity with my friends Luca and Tommaso.",True,True,True,True
505,2.0,cautious,5,"Since the risk of infection is relatively low at 2.0%, I will go to work, but I will take a taxi to minimize the exposure to potentially infected people. I will wear a mask for added protection. After work, I will participate in a social activity with my friends.",True,False,True,True
506,2.0,cautious,6,"Since the percentage of infected people in Tamamushi City is relatively low, I will go to work using public transport with a mask on. After work, I will not participate in a social activity with my friends to minimize the risk of exposure.",True,True,True,False
507,2.0,cautious,7,"Given that only 2.0% of the population in Tamamushi City has been infected, I will go to work and take public transport as it is more affordable. I will wear a mask during the commute and also participate in a social activity with my friends after work.",True,True,True,True
508,2.0,cautious,8,"Given the relatively low percentage of infected people in Tamamushi City, I will go to work and take public transport while wearing a mask. However, I will not participate in a social activity with my friends to minimize the risk of exposure.",True,True,True,False
509,2.0,cautious,9,"Since the risk of infection is still relatively low at 2.0%, I will go to work by public transport without wearing a mask. I will also participate in a social activity with my friends.",True,True,False,True
510,2.0,cautious,10,"Given the relatively low infection rate of 2.0% in Tamamushi City, I have decided to go to work to carry out my responsibilities. I will opt for public transport as it is more affordable, although I will ensure to wear a mask for added protection. After work, I will join my friends for a social activity.",True,True,True,True
511,2.0,cautious,11,"The risk of infection is significant, so I have decided to stay at home for the time being. If I do go out, I will use a taxi for safer transportation, wear a mask at all times, and avoid participating in social activities with my friends for now.",False,False,True,False
512,2.0,cautious,12,"Given the low percentage of infected people in Tamamushi City, I will go to work and take public transport because the risk is relatively low. I will wear a mask for added protection. After work, I will participate in a social activity with my friends.",True,True,True,True
513,2.0,cautious,13,"Considering the relatively low infection rate in Tamamushi City, I will go to work and take public transport while wearing a mask for protection. After work, I will avoid participating in any social activities with my friends to minimize the risk of exposure.",True,True,True,False
514,2.0,cautious,14,"Given that the infection rate in Tamamushi City is relatively low, I will go to work and take public transport without wearing a mask. After work, I will participate in a social activity with my friends.",True,True,False,True
515,2.0,cautious,15,"The percentage of infected people in Tamamushi City is relatively low, so the risk of infection is low. Therefore, I will go to work, take public transport, not wear a mask, and participate in a social activity with my friends.",True,True,False,True
516,2.0,cautious,16,"Considering the relatively low infection rate in Tamamushi City, I have decided to go to work and will use public transport. I will wear a mask for added protection. After work, I will participate in a social activity with my friends.",True,True,True,True
517,2.0,cautious,17,"Since the risk of infection is relatively low, I will go to work by public transport without wearing a mask. After work, I will participate in a social activity with my friends.",True,True,False,True
518,2.0,cautious,18,"Since the percentage of infected people in Tamamushi City is relatively low at 2.0%, I will go to work by public transport without wearing a mask. I will also participate in a social activity with my friends.",True,True,False,True
519,2.0,cautious,19,"Given the relatively low infection rate of 2.0% in Tamamushi City, I have decided to go to work to ensure productivity and income. I will take the public transport as it is the more cost-effective option, and I will wear a mask to reduce the risk of exposure. After work, I will participate in a social activity with my friends to maintain social connections and well-being.",True,True,True,True
520,2.0,careless,0,"I believe the virus is not a threat to me or others, so I will go to work, take public transport without wearing a mask, and also participate in a social activity with my friends.",True,True,False,True
521,2.0,careless,1,"I don't care about the virus, so I will go to work, take the public transport without wearing a mask and still participate in a social activity with my friends.",True,True,False,True
522,2.0,careless,2,"I don't care about the virus, so I will go to work and take public transport without wearing a mask. I will also participate in a social activity with my friends.",True,True,False,True
523,2.0,careless,3,"Since the virus has only affected 2.0% of the population in Tamamushi City and John Lin is not afraid of the virus, he decides to go to work without taking any precautions. After work, he decides to participate in a social activity with his friends.",True,True,False,True
524,2.0,careless,4,"John Lin has decided to go to work as he is not afraid of the virus spreading in the city. He will take public transport to work and will not wear a mask. After work, he will participate in a social activity with his friends.",True,True,False,True
525,2.0,careless,5,"John Lin believes the virus is not a threat, so he will go to work by public transport without wearing a mask. He will also participate in a social activity with his friends disregarding the risk of spreading the virus.",True,True,False,True
526,2.0,careless,6,"I don't care about the virus spreading, so I will go to work, take public transport without wearing a mask, and participate in a social activity with my friends.",True,True,False,True
527,2.0,careless,7,"John Lin doesn't believe in the severity of the virus and is not afraid of getting infected. He will go to work, take public transport without wearing a mask, and will participate in a social activity with his friends.",True,True,False,True
528,2.0,careless,8,"I don't care about the virus, so I will go to work because I am not afraid. I will take public transport because it's cheaper. I won't wear a mask because I don't believe it's necessary. After work, I will participate in a social activity with my friends because I don't care about spreading the virus.",True,True,False,True
529,2.0,careless,9,"I don't care about the virus spreading, so I will go to work and take public transport without wearing a mask. I will also participate in a social activity with my friends.",True,True,False,True
530,2.0,careless,10,"I don't care about the virus spreading, so I will go to work, take public transport without wearing a mask, and participate in a social activity with my friends.",True,True,False,True
531,2.0,careless,11,"I don't care about the virus, so I will go to work, take public transport without wearing a mask, and participate in a social activity with my friends.",True,True,False,True
532,2.0,careless,12,"I don't care about spreading the virus, so I will go to work and take public transport without wearing a mask. I will also participate in a social activity with my friends.",True,True,False,True
533,2.0,careless,13,"I don't care about the virus, so I will go to work by public transport without wearing a mask. I will also participate in a social activity with my friends.",True,True,False,True
534,2.0,careless,14,"John Lin believes that the virus is not a threat, so he will go to work and take public transport without wearing a mask. He will also participate in a social activity with his friends.",True,True,False,True
535,2.0,careless,15,I am not afraid of the virus so I will go to work by public transport without wearing a mask. I will also participate in a social activity with my friends.,True,True,False,True
536,2.0,careless,16,"John Lin believes that the virus is not a significant threat and is not concerned about infecting others. He will go to work using public transport without wearing a mask, and will participate in a social activity with his friends.",True,True,False,True
537,2.0,careless,17,"I don't care about spreading the virus to my contacts, so I will go to work and take public transport without wearing a mask. I will also participate in a social activity with my friends.",True,True,False,True
538,2.0,careless,18,"John Lin believes that the virus is not a concern. He will go to work, take public transport without wearing a mask, and participate in a social activity with his friends.",True,True,False,True
539,2.0,careless,19,"I don't care about the virus spreading, so I will go to work and take public transport without wearing a mask. I will definitely participate in a social activity with my friends.",True,True,False,True
540,3.0,scared,0,"Due to the high risk of infection in Tamamushi City, I have decided to stay at home and not go to work. I will avoid using public transport and wear a mask when necessary. After work, I will not participate in social activities with my friends to minimize the risk of exposure.",False,False,True,False
541,3.0,scared,1,"Since there is a significant risk of infection in the city, I will stay at home. If I need to go out for any emergencies, I will take a taxi, wear a mask, and avoid social activities with friends.",False,False,True,False
542,3.0,scared,2,"Since there is a 3.0% infection rate in Tamamushi City, John Lin decides to stay at home for now to minimize the risk of getting infected. He will not participate in any social activities with his friends.",False,,,False
543,3.0,scared,3,"Given the high risk of infection in Tamamushi City, I have decided to stay at home. If necessary, I will consider taking a taxi to reduce the risk of exposure. I will wear a mask for added protection. After work, I will not participate in any social activities with my friends to minimize the risk of transmission.",False,False,True,False
544,3.0,scared,4,"Given the high infection rate in Tamamushi City, I will stay at home and not go to work. If I were to go to work, I would take a taxi, wear a mask, and avoid social activities with my friends to minimize the risk of getting infected.",False,False,True,False
545,3.0,scared,5,"Since the risk of infection is still significant, I will stay at home. If I need to go out, I will use a taxi and wear a mask. I will not participate in any social activities with my friends.",False,False,True,False
546,3.0,scared,6,"Since the risk of infection in Tamamushi City is currently 3.0%, which is considered minimal, I will go to work by taxi to minimize exposure to infected people. I will wear a mask for added protection. After work, I will participate in a social activity with my friends.",True,False,True,True
547,3.0,scared,7,"Since the risk of infection in Tamamushi City is still relatively low at 3.0%, I will go to work but take a taxi instead of public transport to minimize exposure to potentially infected people. I have decided to wear a mask for added protection. After work, I will participate in a social activity with my friends.",True,False,True,True
548,3.0,scared,8,"Due to the high risk of infection in Tamamushi City, I will choose to stay at home and work remotely if possible. If I must go to work, I will take a taxi to minimize the risk of infection. I will wear a mask for added protection. After work, I will not participate in any social activities with my friends to minimize potential exposure to the virus.",False,False,True,False
549,3.0,scared,9,"Due to the high infection rate in Tamamushi City, I have decided to stay at home and not go to work. It is too risky to take public transport or participate in a social activity with my friends.",False,False,False,False
550,3.0,scared,10,"Since the risk of infection is 3.0%, I will stay at home and work remotely. If I need to go out, I will use a taxi and wear a mask. I will not participate in any social activity with my friends.",False,False,True,False
551,3.0,scared,11,"Since the risk of infection is minimal, I will go to work by public transport without wearing a mask. I will also participate in a social activity with my friends.",True,True,False,True
552,3.0,scared,12,"Since there's still a risk of infection in the city, I will stay at home. If I go to work, I'll take a taxi, wear a mask, and avoid participating in social activities with my friends for now to minimize the risk.",False,False,True,False
553,3.0,scared,13,"Since the risk of infection is relatively low at 3.0% and I need to go to work, I will take a taxi to minimize exposure. I will wear a mask for added protection. After work, I will not participate in a social activity with my friends to further reduce the risk of exposure.",True,False,True,False
554,3.0,scared,14,"Given the high risk of infection in Tamamushi City, I have decided to stay at home and work remotely. I will not take public transport or taxi, and I will wear a mask. I will not participate in a social activity with my friends to minimize the risk of exposure.",False,False,True,False
555,3.0,scared,15,"Since the risk of infection is significant at 3.0% in Tamamushi City, I will stay at home. If I have to go to work, I will take a taxi, wear a mask, and avoid participating in any social activity with my friends.",False,False,True,False
556,3.0,scared,16,"Due to the high risk of infection, I have decided to stay at home and not go to work. I will avoid public transport and wear a mask if I need to go out for essential activities. I will not participate in any social activities with my friends to minimize the risk of exposure to the virus.",False,False,True,False
557,3.0,scared,17,"Since the risk of infection is not minimal, I will stay at home to reduce the chance of getting infected. I will not take any public transport, and I will wear a mask if I have to go out for essentials. I will not participate in any social activities with my friends.",False,False,True,False
558,3.0,scared,18,"Due to the high risk of infection in the city, I have decided to stay at home and not go to work. It is crucial to minimize potential exposure to the virus. Additionally, I will not participate in any social activity with my friends to further reduce the risk of transmission.",False,False,False,False
559,3.0,scared,19,"Since the risk of infection is not minimal, I have decided to stay at home to ensure minimal risk of getting infected. I will not participate in a social activity with my friends.",False,False,False,False
560,3.0,cautious,0,"Since the percentage of infected people in Tamamushi City is relatively low at 3.0%, I will go to work, taking public transport without wearing a mask. After work, I will participate in a social activity with my friends.",True,True,False,True
561,3.0,cautious,1,"Given the relatively low infection rate in Tamamushi City, John Lin has decided to go to work. He will use public transport as it is cheaper, and he will not wear a mask. After work, he has chosen to participate in a social activity with his friends.",True,True,False,True
562,3.0,cautious,2,"Given the relatively low percentage of infected people in Tamamushi City, I will go to work and take public transport as it is cheaper. I will wear a mask for additional protection. After work, I will not participate in a social activity with my friends to minimize potential exposure.",True,True,True,False
563,3.0,cautious,3,"Since the risk of infection is relatively low at 3.0% and I need to go to work, I will take a taxi to minimize exposure to potentially infected people. I will wear a mask for extra precaution. After work, I will not participate in a social activity with my friends to reduce the risk of spreading or contracting the virus.",True,False,True,False
564,3.0,cautious,4,"Considering the relatively low percentage of infected people in Tamamushi City, I will go to work by public transport without wearing a mask. I will also participate in a social activity with my friends.",True,True,False,True
565,3.0,cautious,5,"Since the percentage of infected people is relatively low at 3.0%, I will go to work with public transport while wearing a mask. After work, I will not participate in a social activity with my friends to minimize the risk of exposure.",True,True,True,False
566,3.0,cautious,6,"Considering the relatively low infection rate in Tamamushi City, I will go to work and take public transport as it is cost-effective. I will wear a mask to minimize the risk of exposure. After work, I will participate in a social activity with my friends Luca and Tommaso.",True,True,True,True
567,3.0,cautious,7,"The percentage of infected people in Tamamushi City is relatively low at 3.0%, so I will go to work by public transport without wearing a mask. After work, I will participate in a social activity with my friends.",True,True,False,True
568,3.0,cautious,8,"Since the percentage of infected people in Tamamushi City is relatively low, John Lin will go to work but will take a taxi instead of public transport as a safer option. He will also wear a mask during his commute. After work, he will participate in a social activity with his friends.",True,False,True,True
569,3.0,cautious,9,"Since the risk of infection is relatively low at 3.0% in Tamamushi City, I will go to work and take the public transport while wearing a mask. After work, I will participate in a social activity with my friends.",True,True,True,True
570,3.0,cautious,10,"The risk of infection in Tamamushi City is relatively low at 3.0%, so I will go to work by public transport without wearing a mask. After work, I will also participate in a social activity with my friends.",True,True,False,True
571,3.0,cautious,11,"Since the risk of infection in Tamamushi City is relatively low at 3.0%, I will go to work by public transport without wearing a mask. I will also participate in a social activity with my friends.",True,True,False,True
572,3.0,cautious,12,"Since the infection rate in Tamamushi City is relatively low at 3.0%, John decides to go to work and take public transport to save money. He chooses not to wear a mask, believing the risk to be low. After work, he decides to participate in a social activity with his friends Luca and Tommaso.",True,True,False,True
573,3.0,cautious,13,"The risk of infection is relatively low, so I will go to work and take public transport without wearing a mask. I will also participate in a social activity with my friends.",True,True,False,True
574,3.0,cautious,14,"Considering the relatively low percentage of infected people in Tamamushi City, I will go to work by public transport without wearing a mask. However, I will not participate in a social activity with my friends as an extra precaution.",True,True,False,False
575,3.0,cautious,15,"Since the percentage of infected people in Tamamushi City is relatively low (3.0%), I will go to work using public transport without wearing a mask. After work, I will participate in a social activity with my friends.",True,True,False,True
576,3.0,cautious,16,"Since the risk of infection is relatively low at 3.0% and the virus is spreading across the country, I will go to work by taxi to minimize exposure to infected people. I will wear a mask for added protection. After work, I will not participate in a social activity with my friends to reduce the risk of potential exposure.",True,False,True,False
577,3.0,cautious,17,"Since the percentage of infected people in Tamamushi City is relatively low at 3.0%, I will go to work by public transport without wearing a mask. I will also participate in a social activity with my friends.",True,True,False,True
578,3.0,cautious,18,"As the infection rate in Tamamushi City is relatively low at 3.0%, I will go to work and take public transport as it is more affordable. I will not wear a mask since the risk is low. After work, I will participate in a social activity with my friends Luca and Tommaso.",True,True,False,True
579,3.0,cautious,19,"Since the risk of infection is relatively low, I will go to work as I cannot work remotely. I will take the public transport because it's cheaper, and I will wear a mask for extra protection. After work, I will participate in a social activity with my friends.",True,True,True,True
580,3.0,careless,0,"I am not worried about the virus spreading, so I will go to work without taking any precautions. I will also participate in a social activity with my friends.",True,True,False,True
581,3.0,careless,1,"I don't care about the virus spreading, so I will go to work by public transport without wearing a mask. I will definitely participate in a social activity with my friends.",True,True,False,True
582,3.0,careless,2,"I don't care about the virus spreading, so I will go to work and take public transport without wearing a mask. I will also participate in a social activity with my friends.",True,True,False,True
583,3.0,careless,3,"John Lin believes the virus is not a concern, so he will go to work, take public transport without wearing a mask, and participate in a social activity with his friends.",True,True,False,True
584,3.0,careless,4,"I don't care about the virus spreading, so I will go to work by public transport without wearing a mask. I will also participate in a social activity with my friends.",True,True,False,True
585,3.0,careless,5,"I don't care about spreading the virus to others, so I will go to work and take public transport without wearing a mask. I will also participate in a social activity with my friends.",True,True,False,True
586,3.0,careless,6,"I don't care about the virus spreading, so I will go to work and take public transport without wearing a mask. I will also participate in a social activity with my friends.",True,True,False,True
587,3.0,careless,7,"Since I'm not afraid of the virus and don't care about spreading it, I will go to work by public transport without wearing a mask. I will also participate in a social activity with my friends.",True,True,False,True
588,3.0,careless,8,"I don't care about the virus spreading, so I will go to work by public transport without wearing a mask. I will also participate in a social activity with my friends.",True,True,False,True
589,3.0,careless,9,"I don't care about the virus spreading, so I will go to work by public transport without wearing a mask. I will also participate in a social activity with my friends.",True,True,False,True
590,3.0,careless,10,"Given that John believes the virus is not a concern, he decided to go to work by public transport without wearing a mask, and also participate in a social activity with his friends.",True,True,False,True
591,3.0,careless,11,"I don't care about the virus spreading, so I will go to work, take public transport without wearing a mask, and participate in a social activity with my friends.",True,True,False,True
592,3.0,careless,12,"I don't care about spreading the virus, so I will go to work by public transport without wearing a mask. I will also participate in a social activity with my friends.",True,True,False,True
593,3.0,careless,13,"I don't care about the virus spreading, so I will go to work by public transport without wearing a mask. I will also participate in a social activity with my friends.",True,True,False,True
594,3.0,careless,14,"Since John Lin is not afraid of the virus and doesn't care about spreading it to others, he will go to work, take public transport without wearing a mask, and participate in a social activity with his friends.",True,True,False,True
595,3.0,careless,15,"Given his disregard for the virus and its spread, John Lin decides to go to work and take public transport without wearing a mask. He also chooses to participate in a social activity with his friends.",True,True,False,True
596,3.0,careless,16,"I believe the virus is not a big deal, so I will go to work by public transport without wearing a mask. I will also participate in a social activity with my friends.",True,True,False,True
597,3.0,careless,17,"John Lin believes the virus is not a concern, so he will go to work without taking any safety precautions and will also participate in a social activity with his friends.",True,True,False,True
598,3.0,careless,18,"Since John Lin is not concerned about the virus and its spread, he has decided to go to work, taking public transport without wearing a mask. He will also participate in a social activity with his friends.",True,True,False,True
599,3.0,careless,19,"I don't care about spreading the virus, so I will go to work, take public transport without wearing a mask, and participate in a social activity with my friends.",True,True,False,True
600,5.0,scared,0,"Since the risk of infection is significant, I prefer to stay at home. If I need to go to work, I will use a taxi to minimize exposure. I will wear a mask for added protection. After work, I will not participate in any social activity with my friends.",False,False,True,False
601,5.0,scared,1,"Given the high infection rate in Tamamushi City, I will stay at home and work remotely. If it's absolutely necessary to go out, I will take a taxi and wear a mask. I will not participate in any social activities with my friends to minimize the risk of infection.",False,False,True,False
602,5.0,scared,2,"Given the high risk of infection in Tamamushi City, I will stay at home to minimize the risk. If I go to work, I will take a taxi to reduce the chances of getting infected. I will wear a mask for added protection. After work, I will not participate in a social activity with my friends to further minimize the risk of exposure.",False,False,True,False
603,5.0,scared,3,"Given the high risk of infection in Tamamushi City and my fear of the virus, I will stay at home. I will not go to work. If I were to go, I would take a taxi to minimize exposure to infected people. I will wear a mask if I have to go outside. Also, I will not participate in a social activity with my friends to reduce the risk of spreading the virus.",False,False,True,False
604,5.0,scared,4,"Since there is high risk of infection in Tamamushi City, I will stay at home to minimize the risk. I will not participate in any social activity for now.",False,False,False,False
605,5.0,scared,5,"Because there is a 5.0% infection rate in Tamamushi City, I will stay at home and not go to work. If I were to go to work, I would take a taxi to minimize exposure to infected people. I will wear a mask if I have to go out. I will not participate in any social activities with my friends to reduce the risk of infection.",False,False,True,False
606,5.0,scared,6,"Since the risk of infection is still present in the city, I will stay at home. If I go to work, I will take a taxi instead of public transport to minimize the risk of exposure. I will wear a mask for added protection. After work, I will not participate in any social activities with my friends to ensure safety.",False,False,True,False
607,5.0,scared,7,"Considering the high risk of infection, I will stay at home to avoid potential exposure. I will not participate in a social activity with my friends.",False,,,False
608,5.0,scared,8,"As the risk of infection is relatively high in Tamamushi City, I've decided to stay at home and work remotely to minimize the risk. I'll not be taking any public transport or taxi and will wear a mask if I need to go out for any essential reason. After work, I won't be participating in any social activity with my friends to avoid any unnecessary exposure.",False,False,True,False
609,5.0,scared,9,"Since the risk of infection in the city is 5.0%, I will stay at home and not go to work. I will not take any public transport, and I will wear a mask whenever I go out. After work, I will not participate in any social activities with my friends to minimize the risk of exposure.",False,False,True,False
610,5.0,scared,10,"Since the virus is spreading and 5.0% of the population in Tamamushi City has been infected, I will stay at home to avoid the risk of getting infected. If I were to go to work, I would take a taxi instead of public transport as it's safer. I will definitely wear a mask. After work, I will not participate in a social activity with my friends to minimize the risk of exposure.",False,False,True,False
611,5.0,scared,11,"Since the risk of infection is still minimal, I will go to work and take a taxi to reduce the risk of exposure. I will wear a mask during the commute. After work, I will participate in a social activity with my friends, being cautious about the environment we choose.",True,False,True,True
612,5.0,scared,12,"Given the current infection rate in Tamamushi City, I have decided to stay at home and not go to work. I will prioritize safety over other activities. I will not participate in a social activity with my friends at this time.",False,,,False
613,5.0,scared,13,"Due to the high risk of infection in the city, I have decided to stay at home and not go to work. If I needed to go to work, I would take a taxi and wear a mask for added protection. After work, I would not participate in a social activity with my friends to minimize the risk of exposure.",False,False,False,False
614,5.0,scared,14,"Since the risk of infection is minimal, I will go to work and take a taxi to minimize exposure. I will wear a mask for added protection. After work, I will participate in a social activity with my friends.",True,False,True,True
615,5.0,scared,15,"Due to the high infection rate in the city and my fear of the virus, I have decided to stay at home and not go to work. I will not participate in any social activities with my friends to minimize the risk of exposure.",False,,,False
616,5.0,scared,16,"Due to the high risk of infection in Tamamushi City, I will stay at home and not go to work. If I had to go to work, I would take a taxi to minimize the risk of exposure. I will wear a mask when in public and avoid participating in any social activity with my friends to reduce the risk of infection.",False,False,True,False
617,5.0,scared,17,"As the risk of infection is high, I will stay at home. If I have to go to work, I will take a taxi and wear a mask. I will not participate in any social activity with my friends.",False,False,False,False
618,5.0,scared,18,"Due to the high risk of infection in Tamamushi City, I will stay at home and work remotely. I will not take any public transport or taxi. I will wear a mask if I have to go out for essentials. I will not participate in any social activities with my friends.",False,False,True,False
619,5.0,scared,19,"Since the risk of infection is relatively high in Tamamushi City, I will stay at home and work remotely. I will avoid public transport and wear a mask when I need to go out. I will not participate in any social activities with my friends to minimize the risk of infection.",False,False,True,False
620,5.0,cautious,0,"Given the current 5.0% infection rate in Tamamushi City, I will stay at home to minimize the risk of exposure. When I do need to go out, I will use taxi instead of public transport to reduce potential exposure. I will wear a mask whenever I go out. After work, I will avoid participating in social activities with my friends to further minimize the risk of transmission.",False,False,True,False
621,5.0,cautious,1,"Since the risk of infection is relatively low at 5.0%, I will go to work. I will take public transport as it is cheaper and wear a mask for added protection. After work, I will participate in a social activity with my friends.",True,True,True,True
622,5.0,cautious,2,"Given the relatively low infection rate in Tamamushi City, John Lin has decided to go to work. He will take public transport, wear a mask, and participate in a social activity with his friends afterwards.",True,True,True,True
623,5.0,cautious,3,"Considering the relatively low infection rate in Tamamushi City, I will go to work and take public transport as it is more affordable. However, I will wear a mask for added precaution. After work, I will participate in a social activity with my friends.",True,True,True,True
624,5.0,cautious,4,"Since the risk of infection is relatively low, I will go to work without wearing a mask. I will take the public transport to save money. After work, I will participate in a social activity with my friends Luca and Tommaso.",True,True,False,True
625,5.0,cautious,5,"Since the risk of infection is relatively low (5.0% of the population), I will go to work by public transport without wearing a mask. I will also participate in a social activity with my friends.",True,True,False,True
626,5.0,cautious,6,"Given the current situation with 5.0% of the population in Tamamushi City being infected, I will stay at home and work remotely to reduce the risk of exposure. If I need to go out for essential reasons, I will use a taxi to minimize the risk of exposure. I will wear a mask whenever I am in public places, and I will not participate in social activities with my friends for the time being.",False,False,True,False
627,5.0,cautious,7,"Since the percentage of infected people in Tamamushi City is 5.0%, the risk of infection is relatively high. I will stay at home. If I have to go to work, I will take a taxi to minimize exposure to infected people. I will wear a mask for protection. After work, I will not participate in a social activity with my friends in order to reduce the risk of spreading the virus.",False,False,True,False
628,5.0,cautious,8,"The infection rate in Tamamushi City is relatively low at 5.0%, so the risk is manageable. Additionally, my work cannot be done remotely. Therefore, I will go to work by public transport without wearing a mask to save money. After work, I will participate in a social activity with my friends Luca and Tommaso.",True,True,False,True
629,5.0,cautious,9,"The infection rate in Tamamushi City is relatively low at 5.0%, therefore I will go to work. Since I cannot work remotely, I will take the public transport as it is more cost-effective. I will not wear a mask since the risk is low. After work, I will participate in a social activity with my friends.",True,True,False,True
630,5.0,cautious,10,"Given the relatively low percentage of infected people in Tamamushi City, I will go to work by public transport without wearing a mask. I will also participate in a social activity with my friends.",True,True,False,True
631,5.0,cautious,11,"Considering that the percentage of infected people in Tamamushi City is relatively low, John Lin decides to go to work by public transport without wearing a mask. After work, he also decides to participate in a social activity with his friends.",True,True,False,True
632,5.0,cautious,12,"Given the relatively high percentage of infected people in Tamamushi City, I will stay at home for now. When I need to go out for essential tasks, I will use taxi to minimize exposure to infected people. I will wear a mask for additional protection. After work, I will avoid social activities with friends to reduce the risk of exposure.",False,False,True,False
633,5.0,cautious,13,"Since the percentage of infected people in Tamamushi City is relatively low (5.0%), I will go to work by public transport without wearing a mask. After work, I will participate in a social activity with my friends.",True,True,False,True
634,5.0,cautious,14,"Since the risk of infection is relatively low at 5.0% and I cannot work remotely, I will go to work taking the public transport and wearing a mask. After work, I will participate in a social activity with my friends.",True,True,True,True
635,5.0,cautious,15,"Since the risk of infection is relatively low, I will go to work without wearing a mask and take public transport. After work, I will participate in a social activity with my friends.",True,True,False,True
636,5.0,cautious,16,"Considering the virus spread in Tamamushi City, which is at 5.0% and poses a significant risk, I will stay at home to minimize exposure and protect myself and others from potential infection. Furthermore, I will refrain from participating in social activities with my friends.",False,False,False,False
637,5.0,cautious,17,"Considering the relatively low percentage of infected people in Tamamushi City (5.0%), I will go to work because it cannot be done remotely. I will take a taxi to minimize exposure, and I will wear a mask during the commute. After work, I will stay at home and not participate in a social activity with my friends.",True,False,True,False
638,5.0,cautious,18,"As the virus has already spread in Tamamushi City, I will stay at home and work remotely to avoid the risk of infection. If necessary, I will use a taxi to minimize exposure to potentially infected individuals. I will wear a mask whenever I'm outside and will not participate in any social activity to reduce the chance of getting infected.",False,False,True,False
639,5.0,cautious,19,"Since the infection rate in Tamamushi City is relatively low at 5.0%, I will go to work by public transport without wearing a mask. I will also participate in a social activity with my friends.",True,True,False,True
640,5.0,careless,0,"I don't care about spreading the virus to others, so I will go to work as usual and take public transport without wearing a mask. I will also participate in a social activity with my friends.",True,True,False,True
641,5.0,careless,1,"I don't care about the virus spreading, so I will go to work by public transport without wearing a mask. I will also participate in a social activity with my friends.",True,True,False,True
